1938,17,4,716000445,4,10,134,2020-01-05,-,009201-05012020-0022,3303637900000,169900,1,169900,-,-,-
1939,17,4,716000446,4,10,134,2020-01-05,-,009201-05012020-0084,3303637900000,169900,3,509700,-,-,-
1940,17,4,716000445,4,10,134,2020-01-05,-,009201-05012020-0085,3303637900000,169900,3,509700,-,-,-
1941,17,4,716000446,4,10,134,2020-01-05,-,009201-05012020-0086,3303637900000,169900,1,169900,-,-,-
1942,17,4,716000446,4,10,134,2020-01-05,-,009202-05012020-0001,3303637900000,169900,1,169900,-,-,-
1943,17,4,716000446,4,10,134,2020-01-05,-,009202-05012020-0004,3303637900000,169900,1,169900,-,-,-
1944,17,4,716000445,4,10,134,2020-01-05,-,009202-05012020-0006,3303637900000,169900,1,169900,-,-,-
1945,17,4,716000445,4,10,134,2020-01-05,-,009202-05012020-0008,3303637900000,169900,1,169900,-,-,-
1946,17,4,716000446,4,10,134,2020-01-05,-,009202-05012020-0033,3303637900000,150000,1,150000,-,-,-
1947,17,4,716000446,4,10,134,2020-01-05,-,009202-05012020-0048,3303637900000,169900,2,339800,-,-,-
1948,17,4,716000445,4,10,134,2020-01-05,-,009202-05012020-0052,3303637900000,169900,1,169900,-,-,-
1949,17,4,716000446,4,10,134,2020-01-05,-,009202-05012020-0081,3303637900000,169900,2,339800,-,-,-
1950,17,4,716000446,4,10,134,2020-01-05,-,009202-05012020-0085,3303637900000,169900,1,169900,-,-,-
1951,17,4,716000446,4,10,134,2020-01-05,-,009202-05012020-0096,3303637900000,169900,1,169900,-,-,-
1952,17,4,716000445,4,10,134,2020-01-05,-,009204-05012020-0009,3303637900000,169900,1,169900,-,-,-
1953,17,4,716000446,4,10,134,2020-01-05,-,009204-05012020-0017,3303637900000,169900,5,849500,-,-,-
1954,17,4,716000446,4,10,134,2020-01-05,-,009204-05012020-0019,3303637900000,169900,1,169900,-,-,-
1955,17,4,716000445,4,10,134,2020-01-05,-,009204-05012020-0023,3303637900000,169900,2,339800,-,-,-
1956,17,4,716000446,4,10,134,2020-01-05,-,009204-05012020-0037,3303637900000,169900,1,169900,-,-,-
1957,17,4,716000446,4,10,134,2020-01-05,-,009206-05012020-0077,3303637900000,169900,2,339800,-,-,-
1958,17,4,716000446,4,10,134,2020-01-06,-,009202-06012020-0020,3303637500002,279930,1,279930,-,-,-
1959,17,4,716000445,4,10,134,2020-01-06,-,009201-06012020-0035,3303637900000,169900,1,169900,-,-,-
1960,17,4,716000446,4,10,134,2020-01-06,-,009202-06012020-0005,3303637900000,169950,1,169950,-,-,-
1961,17,4,716000446,4,10,134,2020-01-07,-,009201-07012020-0032,3303637900000,169900,1,169900,-,-,-
1962,17,4,716000445,4,10,134,2020-01-08,-,009101-08012020-0011,3303637900000,169900,2,339800,-,-,-
1963,17,4,716000446,4,10,134,2020-01-08,-,009204-08012020-0001,3303637900000,169900,2,339800,-,-,-
1964,17,4,716000446,4,10,134,2020-01-08,-,009204-08012020-0015,3303637900000,169900,1,169900,-,-,-
1965,17,4,716000446,4,10,134,2020-01-08,-,009204-08012020-0028,3303637900000,169900,2,339800,-,-,-
1966,17,4,716000445,4,10,134,2020-01-09,-,009201-09012020-0020,3303637900000,169900,2,339800,-,-,-
1967,17,4,716000445,4,10,134,2020-01-09,-,009202-09012020-0005,3303637900000,169900,1,169900,-,-,-
1968,17,4,716000445,4,10,134,2020-01-09,-,009202-09012020-0005,3303637900000,169900,1,169900,-,-,-
1969,17,4,716000445,4,10,134,2020-01-10,-,009202-10012020-0033,3303637500002,279930,1,279930,-,-,-
1970,17,4,716000446,4,10,134,2020-01-11,-,009202-11012020-0055,3303637500002,279930,1,279930,-,-,-
1971,17,4,716000446,4,10,134,2020-01-11,-,009202-11012020-0063,3303637500002,230930,1,230930,-,-,-
1972,17,4,716000446,4,10,134,2020-01-11,-,009202-11012020-0063,3303637900000,169900,1,169900,-,-,-
1973,17,4,716000446,4,10,134,2020-01-11,-,009204-11012020-0010,3303637900000,169900,1,169900,-,-,-
1974,17,4,716000446,4,10,134,2020-01-11,-,009204-11012020-0012,3303637900000,169900,1,169900,-,-,-
1975,17,4,716000446,4,10,134,2020-01-11,-,009204-11012020-0032,3303637900000,169900,1,169900,-,-,-
1976,17,4,716000445,4,10,134,2020-01-11,-,009204-11012020-0034,3303637900000,169900,1,169900,-,-,-
1977,17,4,716000445,4,10,134,2020-01-11,-,009204-11012020-0034,3303637900000,169900,1,169900,-,-,-
